#
# 2016
#
RunIIFall17NanoAODv6_W4JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	524.2
#
RunIIFall17NanoAODv6_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIFall17NanoAODv6_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIFall17NanoAODv6_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
#
RunIIFall17NanoAODv6_TTJets_TuneCP5_13TeV-amcatnloFXFX-pythia8		831.76
#RunIIFall17NanoAODv6_TTJets_TuneCP5_13TeV-madgraphMLM-pythia8		831.76
#
RunIIFall17NanoAODv6_TTGJets_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8	4.118
RunIIFall17NanoAODv6_TTGG_0Jets_TuneCP5_13TeV_amcatnlo_madspin_pythia8	0.01687
#
RunIIFall17NanoAODv6_ST_t-channel_antitop_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8	80.95
RunIIFall17NanoAODv6_ST_t-channel_top_4f_inclusiveDecays_TuneCP5_13TeV-powhegV2-madspin-pythia8		136.02
RunIIFall17NanoAODv6_ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8			35.85
RunIIFall17NanoAODv6_ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8				35.85
#
RunIIFall17NanoAODv6_TGJets_TuneCP5_13TeV_amcatnlo_madspin_pythia8	3.055
#
RunIIFall17NanoAODv6_WW_TuneCP5_13TeV-pythia8	118.7
RunIIFall17NanoAODv6_WZ_TuneCP5_13TeV-pythia8	47.13
RunIIFall17NanoAODv6_ZZ_TuneCP5_13TeV-pythia8	16.523
#
RunIIFall17NanoAODv6_WWW_4F_TuneCP5_13TeV-amcatnlo-pythia8	0.2086
RunIIFall17NanoAODv6_WWZ_4F_TuneCP5_13TeV-amcatnlo-pythia8	0.1651
RunIIFall17NanoAODv6_WZZ_TuneCP5_13TeV-amcatnlo-pythia8		0.05565
RunIIFall17NanoAODv6_ZZZ_TuneCP5_13TeV-amcatnlo-pythia8		0.01398
#
RunIIFall17NanoAODv6_WWG_TuneCP5_13TeV-amcatnlo-pythia8		0.2316
RunIIFall17NanoAODv6_WZG_TuneCP5_13TeV-amcatnlo-pythia8		0.04345
#
RunIIFall17NanoAODv6_ZGToLLG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8			55.47
RunIIFall17NanoAODv6_ZGToLLG_01J_LoosePtlPtg_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8	147.5
#
RunIIFall17NanoAODv6_ZGGToLLGG_5f_TuneCP5_13TeV-amcatnlo-pythia8	0.6832
#
RunIIFall17NanoAODv6_WGToLNuG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8	191.1
RunIIFall17NanoAODv6_WGToLNuG_TuneCP5_13TeV-madgraphMLM-pythia8		465.0
#
RunIIFall17NanoAODv6_WGG_5f_TuneCP5_13TeV-amcatnlo-pythia8	2.001
RunIIFall17NanoAODv6_WGGJets_TuneCP5_13TeV_madgraphMLM_pythia8	1.688
#
# 2018
#
RunIIAutumn18NanoAODv6_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8	6077.22
RunIIAutumn18NanoAODv6_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8	6077.22
#
RunIIAutumn18NanoAODv6_DY1JetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8	1012.
RunIIAutumn18NanoAODv6_DY2JetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8	335.
RunIIAutumn18NanoAODv6_DY3JetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8	102.
RunIIAutumn18NanoAODv6_DY4JetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8	54.
#
RunIIAutumn18NanoAODv6_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIAutumn18NanoAODv6_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIAutumn18NanoAODv6_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
#
RunIIAutumn18NanoAODv6_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	61526.7
#
RunIIAutumn18NanoAODv6_W1JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	9493.
RunIIAutumn18NanoAODv6_W2JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	3120.
RunIIAutumn18NanoAODv6_W3JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	942.3
RunIIAutumn18NanoAODv6_W4JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	524.2
#
RunIIAutumn18NanoAODv6_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIAutumn18NanoAODv6_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIAutumn18NanoAODv6_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
#
RunIIAutumn18NanoAODv6_TTJets_TuneCP5_13TeV-amcatnloFXFX-pythia8	831.76
#RunIIAutumn18NanoAODv6_TTJets_TuneCP5_13TeV-madgraphMLM-pythia8	831.76
#
RunIIAutumn18NanoAODv6_TTGJets_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8	4.216
RunIIAutumn18NanoAODv6_TTGG_0Jets_TuneCP5_13TeV_amcatnlo_madspin_pythia8	0.01687
#
RunIIAutumn18NanoAODv6_ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8	80.95
RunIIAutumn18NanoAODv6_ST_t-channel_top_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8		136.02
RunIIAutumn18NanoAODv6_ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8			35.85
RunIIAutumn18NanoAODv6_ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8			35.85
#
RunIIAutumn18NanoAODv6_TGJets_TuneCP5_13TeV_amcatnlo_madspin_pythia8	3.055
#
RunIIAutumn18NanoAODv6_WW_TuneCP5_13TeV-pythia8	118.7
RunIIAutumn18NanoAODv6_WZ_TuneCP5_13TeV-pythia8	47.13
RunIIAutumn18NanoAODv6_ZZ_TuneCP5_13TeV-pythia8	16.523
#
RunIIAutumn18NanoAODv6_WWW_4F_TuneCP5_13TeV-amcatnlo-pythia8	0.2086
RunIIAutumn18NanoAODv6_WWZ_TuneCP5_13TeV-amcatnlo-pythia8	0.1651
RunIIAutumn18NanoAODv6_WZZ_TuneCP5_13TeV-amcatnlo-pythia8	0.05565
RunIIAutumn18NanoAODv6_ZZZ_TuneCP5_13TeV-amcatnlo-pythia8	0.01398
#
RunIIAutumn18NanoAODv6_WWG_TuneCP5_13TeV-amcatnlo-pythia8	0.2316
RunIIAutumn18NanoAODv6_WZG_TuneCP5_13TeV-amcatnlo-pythia8	0.04345
#
RunIIAutumn18NanoAODv6_ZGToLLG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8		55.47
RunIIAutumn18NanoAODv6_ZGToLLG_01J_LoosePtlPtg_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8	147.5
#
RunIIAutumn18NanoAODv6_ZGGToLLGG_5f_TuneCP5_13TeV-amcatnlo-pythia8	0.6832
#
RunIIAutumn18NanoAODv6_WGToLNuG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8	191.1
RunIIAutumn18NanoAODv6_WGToLNuG_TuneCP5_13TeV-madgraphMLM-pythia8		465.0
#
RunIIAutumn18NanoAODv6_WGG_5f_TuneCP5_13TeV-amcatnlo-pythia8		2.001
RunIIAutumn18NanoAODv6_WGGJets_TuneCP5_13TeV_madgraphMLM_pythia8	1.688
#
# ZTauTau exclusive samples from Z inclusive samples
#
RunIISummer16NanoAODv6_ZTauTau_DYJetsToLL_M-50_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8	6077.22
RunIISummer16NanoAODv6_ZTauTau_DYJetsToLL_M-50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8	6077.22
#
RunIISummer16NanoAODv6_ZTauTau_DYToLL_0J_13TeV-amcatnloFXFX-pythia8			4833.39
RunIISummer16NanoAODv6_ZTauTau_DYToLL_1J_13TeV-amcatnloFXFX-pythia8			889.66
RunIISummer16NanoAODv6_ZTauTau_DYToLL_2J_13TeV-amcatnloFXFX-pythia8			354.17
#
RunIIFall17NanoAODv6_ZTauTau_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8		6077.22
RunIIFall17NanoAODv6_ZTauTau_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8		6077.22
#
RunIIFall17NanoAODv6_ZTauTau_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIFall17NanoAODv6_ZTauTau_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIFall17NanoAODv6_ZTauTau_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
#
RunIIAutumn18NanoAODv6_ZTauTau_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8	6077.22
RunIIAutumn18NanoAODv6_ZTauTau_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8	6077.22
#
RunIIAutumn18NanoAODv6_ZTauTau_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIAutumn18NanoAODv6_ZTauTau_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIAutumn18NanoAODv6_ZTauTau_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
#
# WTauNu exclusive samples from W inclusive samples
#
RunIISummer16NanoAODv6_WTauNu_WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8	61526.7
RunIISummer16NanoAODv6_WTauNu_WJetsToLNu_TuneCUETP8M1_13TeV-madgraphMLM-pythia8		61526.7
#
RunIISummer16NanoAODv6_WTauNu_WToLNu_0J_13TeV-amcatnloFXFX-pythia8		50084.9
RunIISummer16NanoAODv6_WTauNu_WToLNu_1J_13TeV-amcatnloFXFX-pythia8		8262.7
RunIISummer16NanoAODv6_WTauNu_WToLNu_2J_13TeV-amcatnloFXFX-pythia8		3179.1
#
RunIIFall17NanoAODv6_WTauNu_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	61526.7
#
RunIIFall17NanoAODv6_WTauNu_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIFall17NanoAODv6_WTauNu_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIFall17NanoAODv6_WTauNu_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
#
RunIIAutumn18NanoAODv6_WTauNu_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	61526.7
#
RunIIAutumn18NanoAODv6_WTauNu_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIAutumn18NanoAODv6_WTauNu_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIAutumn18NanoAODv6_WTauNu_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
#
# ZG/ZGG exclusive samples from Z inclusive samples
#
RunIISummer16NanoAODv6_ZG_DYJetsToLL_M-50_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8	6077.22
RunIISummer16NanoAODv6_ZGG_DYJetsToLL_M-50_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8	6077.22
RunIISummer16NanoAODv6_ZG_DYJetsToLL_M-50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8	6077.22
RunIISummer16NanoAODv6_ZGG_DYJetsToLL_M-50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8	6077.22
#
RunIISummer16NanoAODv6_ZG_DYToLL_0J_13TeV-amcatnloFXFX-pythia8				4833.39
RunIISummer16NanoAODv6_ZGG_DYToLL_0J_13TeV-amcatnloFXFX-pythia8				4833.39
RunIISummer16NanoAODv6_ZG_DYToLL_1J_13TeV-amcatnloFXFX-pythia8				889.66
RunIISummer16NanoAODv6_ZGG_DYToLL_1J_13TeV-amcatnloFXFX-pythia8				889.66
RunIISummer16NanoAODv6_ZG_DYToLL_2J_13TeV-amcatnloFXFX-pythia8				354.17
RunIISummer16NanoAODv6_ZGG_DYToLL_2J_13TeV-amcatnloFXFX-pythia8				354.17
#
RunIIFall17NanoAODv6_ZG_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8		6077.22
RunIIFall17NanoAODv6_ZGG_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8		6077.22
RunIIFall17NanoAODv6_ZG_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8		6077.22
RunIIFall17NanoAODv6_ZGG_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8		6077.22
#
RunIIFall17NanoAODv6_ZG_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIFall17NanoAODv6_ZGG_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIFall17NanoAODv6_ZG_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIFall17NanoAODv6_ZGG_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIFall17NanoAODv6_ZG_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
RunIIFall17NanoAODv6_ZGG_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
#
RunIIAutumn18NanoAODv6_ZG_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8		6077.22
RunIIAutumn18NanoAODv6_ZGG_DYJetsToLL_M-50_TuneCP5_13TeV-amcatnloFXFX-pythia8		6077.22
RunIIAutumn18NanoAODv6_ZG_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8		6077.22
RunIIAutumn18NanoAODv6_ZGG_DYJetsToLL_M-50_TuneCP5_13TeV-madgraphMLM-pythia8		6077.22
#
RunIIAutumn18NanoAODv6_ZG_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIAutumn18NanoAODv6_ZGG_DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8		4833.39
RunIIAutumn18NanoAODv6_ZG_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIAutumn18NanoAODv6_ZGG_DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8		889.66
RunIIAutumn18NanoAODv6_ZG_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
RunIIAutumn18NanoAODv6_ZGG_DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8		354.17
#
# WG/WGG exclusive samples from W inclusive samples
#
RunIISummer16NanoAODv6_WG_WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8	61526.7
RunIISummer16NanoAODv6_WGG_WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8	61526.7
RunIISummer16NanoAODv6_WG_WJetsToLNu_TuneCUETP8M1_13TeV-madgraphMLM-pythia8	61526.7
RunIISummer16NanoAODv6_WGG_WJetsToLNu_TuneCUETP8M1_13TeV-madgraphMLM-pythia8	61526.7
#
RunIISummer16NanoAODv6_WG_WToLNu_0J_13TeV-amcatnloFXFX-pythia8			50084.9
RunIISummer16NanoAODv6_WGG_WToLNu_0J_13TeV-amcatnloFXFX-pythia8			50084.9
RunIISummer16NanoAODv6_WG_WToLNu_1J_13TeV-amcatnloFXFX-pythia8			8262.7
RunIISummer16NanoAODv6_WGG_WToLNu_1J_13TeV-amcatnloFXFX-pythia8			8262.7
RunIISummer16NanoAODv6_WG_WToLNu_2J_13TeV-amcatnloFXFX-pythia8			3179.1
RunIISummer16NanoAODv6_WGG_WToLNu_2J_13TeV-amcatnloFXFX-pythia8			3179.1
#
RunIIFall17NanoAODv6_WG_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8		61526.7
RunIIFall17NanoAODv6_WGG_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8		61526.7
#
RunIIFall17NanoAODv6_WG_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIFall17NanoAODv6_WGG_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIFall17NanoAODv6_WG_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIFall17NanoAODv6_WGG_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIFall17NanoAODv6_WG_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
RunIIFall17NanoAODv6_WGG_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
#
RunIIAutumn18NanoAODv6_WG_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8		61526.7
RunIIAutumn18NanoAODv6_WGG_WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8		61526.7
#
RunIIAutumn18NanoAODv6_WG_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIAutumn18NanoAODv6_WGG_WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	50084.9
RunIIAutumn18NanoAODv6_WG_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIAutumn18NanoAODv6_WGG_WJetsToLNu_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	8262.7
RunIIAutumn18NanoAODv6_WG_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
RunIIAutumn18NanoAODv6_WGG_WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	3179.1
#
